GeografischerName_GEN,mean.day_1,mean.day_2,mean.day_3,mean.day_4,mean.day_5,mean.day_6,mean.day_7,mean.day_8,mean.day_9,mean.day_10,mean.day_11,mean.day_12,mean.day_13,mean.day_14,mean.day_15,mean.day_16,mean.day_17,mean.day_18,mean.day_19,mean.day_20,mean.day_21,mean.day_22,mean.day_23,mean.day_24,mean.day_25,mean.day_26,mean.day_27,mean.day_28,mean.day_29,mean.day_30,mean.day_31,mean.day_32,mean.day_33,mean.day_34,mean.day_35,mean.day_36,mean.day_37,mean.day_38,mean.day_39,mean.day_40,mean.day_41,mean.day_42,mean.day_43,mean.day_44,mean.day_45,mean.day_46,mean.day_47,mean.day_48,mean.day_49,mean.day_50,mean.day_51,mean.day_52,mean.day_53,mean.day_54,mean.day_55,mean.day_56,mean.day_57,mean.day_58,mean.day_59,mean.day_60,mean.day_61,mean.day_62,mean.day_63,mean.day_64,mean.day_65,mean.day_66,mean.day_67,mean.day_68,mean.day_69,mean.day_70,mean.day_71,mean.day_72,mean.day_73,mean.day_74,mean.day_75,mean.day_76,mean.day_77,mean.day_78,mean.day_79,mean.day_80,mean.day_81,mean.day_82,mean.day_83,mean.day_84,mean.day_85,mean.day_86,mean.day_87,mean.day_88,mean.day_89,mean.day_90,mean.day_91,mean.day_92,mean.day_93,mean.day_94,mean.day_95,mean.day_96,mean.day_97,mean.day_98,mean.day_99,mean.day_100,mean.day_101,mean.day_102,mean.day_103,mean.day_104,mean.day_105,mean.day_106,mean.day_107,mean.day_108,mean.day_109,mean.day_110,mean.day_111,mean.day_112,mean.day_113,mean.day_114,mean.day_115,mean.day_116,mean.day_117,mean.day_118,mean.day_119,mean.day_120,mean.day_121,mean.day_122,mean.day_123,mean.day_124,mean.day_125,mean.day_126,mean.day_127,mean.day_128,mean.day_129,mean.day_130,mean.day_131,mean.day_132,mean.day_133,mean.day_134,mean.day_135,mean.day_136,mean.day_137,mean.day_138,mean.day_139,mean.day_140,mean.day_141,mean.day_142,mean.day_143,mean.day_144,mean.day_145,mean.day_146,mean.day_147,mean.day_148,mean.day_149,mean.day_150,mean.day_151,mean.day_152,mean.day_153,mean.day_154,mean.day_155,mean.day_156,mean.day_157,mean.day_158,mean.day_159,mean.day_160,mean.day_161,mean.day_162,mean.day_163,mean.day_164,mean.day_165,mean.day_166,mean.day_167,mean.day_168,mean.day_169,mean.day_170,mean.day_171,mean.day_172,mean.day_173,mean.day_174,mean.day_175,mean.day_176,mean.day_177,mean.day_178,mean.day_179,mean.day_180,mean.day_181,mean.day_182,mean.day_183,mean.day_184,mean.day_185,mean.day_186,mean.day_187,mean.day_188,mean.day_189,mean.day_190,mean.day_191,mean.day_192,mean.day_193,mean.day_194,mean.day_195,mean.day_196,mean.day_197,mean.day_198,mean.day_199,mean.day_200,mean.day_201,mean.day_202,mean.day_203,mean.day_204,mean.day_205,mean.day_206,mean.day_207,mean.day_208,mean.day_209,mean.day_210,mean.day_211,mean.day_212,mean.day_213,mean.day_214,mean.day_215,mean.day_216,mean.day_217,mean.day_218,mean.day_219,mean.day_220,mean.day_221,mean.day_222,mean.day_223,mean.day_224,mean.day_225,mean.day_226,mean.day_227,mean.day_228,mean.day_229,mean.day_230,mean.day_231,mean.day_232,mean.day_233,mean.day_234,mean.day_235,mean.day_236,mean.day_237,mean.day_238,mean.day_239,mean.day_240,mean.day_241,mean.day_242,mean.day_243,mean.day_244,mean.day_245,mean.day_246,mean.day_247,mean.day_248,mean.day_249,mean.day_250,mean.day_251,mean.day_252,mean.day_253,mean.day_254,mean.day_255,mean.day_256,mean.day_257,mean.day_258,ID
Pforzheim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00780337629839778,0.02805389277637,0.0406150110065937,0.0607670173048973,0.0552244149148464,0,0,0,0,0,0,0,0,0,0,0.0244251322001219,0,0,0,0,0,0.105738207697868,0,0,0,0,0,0,0.0394727140665054,0,0.123822011053562,0.290823638439178,0.306484341621399,0.320175349712372,0.169590175151825,0.230670213699341,0.191110819578171,0.186603307723999,0.219357833266258,0.169839829206467,0,0,0.263552129268646,0.325946778059006,0.433964133262634,0.569434762001038,0.605018198490143,0.424742043018341,0.318773061037064,0.394824534654617,0.501620709896088,0.550120413303375,0.49846550822258,0.542629063129425,0.703032732009888,0.660007417201996,0.594516456127167,0.741545498371124,0.713306486606598,0.637864053249359,0.753247797489166,0.8449387550354,0.897816359996796,0.907665610313416,0.966254115104675,0.716084659099579,0.712987840175629,0.774574995040894,0.594540536403656,0.325556546449661,0,0.170858100056648,0.573635339736938,0.67534339427948,0.708236992359161,0.895643174648285,0.785119771957397,0.805447220802307,0.52665513753891,0.58270651102066,0.778632998466492,0.90060168504715,0.904131293296814,0.677992820739746,0.598521649837494,0.731916427612305,0.595768868923187,0.60815292596817,0.635014235973358,0.574199855327606,0.17972819507122,0.44397696852684,0.236719071865082,0.666455626487732,0.584565758705139,0.262566655874252,0.179400101304054,0.530310928821564,0.78111469745636,0.388066202402115,0.703090071678162,0.99892383813858,1.11793828010559,0.923636913299561,0.896486461162567,200
Calw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355807202868164,0.0161723047494888,0.0254555996507406,0.0419271849095821,0.0372616648674011,0,0,0,0,0,0,0,2.06869499379536e-05,2.22755152208265e-05,0,0,0,0,0,0,0,0.0367579944431782,0,0,0,0,0,0,0,0,0.0254906211048365,0.209034651517868,0.226262897253036,0.232285782694817,0.085820309817791,0.146191015839577,0.106782048940659,0.0981522649526596,0.152968510985374,0.0580947920680046,0,0,0.180494695901871,0.225177124142647,0.331953465938568,0.438615739345551,0.468450486660004,0.321860879659653,0.202521950006485,0.283281326293945,0.375483900308609,0.420208752155304,0.377992153167725,0.417222231626511,0.550380051136017,0.50200092792511,0.452313810586929,0.580581426620483,0.537135124206543,0.483046859502792,0.579449713230133,0.658858299255371,0.70263934135437,0.684711158275604,0.734664261341095,0.543062508106232,0.557159543037415,0.591529846191406,0.438434302806854,0.12436205893755,0,0.000437065842561424,0.367798238992691,0.474939107894897,0.48794287443161,0.662718176841736,0.579576909542084,0.56548810005188,0.351979911327362,0.376698583364487,0.563168227672577,0.654631972312927,0.662287890911102,0.457368016242981,0.389275252819061,0.486614286899567,0.373621135950089,0.368709325790405,0.414060860872269,0.382174462080002,0,0.215806752443314,0.00057532312348485,0.409469485282898,0.306477129459381,0.000682629470247775,0,0.329223483800888,0.527781844139099,0.0798908844590187,0.486498266458511,0.725224137306213,0.816140830516815,0.644828200340271,0.637661933898926,201
Enzkreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218827482312918,0.0425728224217892,0.0595847442746162,0.0840514302253723,0.076487697660923,0,0,0,0,0,0,0,0.0136968092992902,0.0160256791859865,0,0.0605767108500004,0,0,0,0,0,0.168931216001511,0,0,0,0,0.0232281200587749,0,0.09626355022192,0.0368049740791321,0.178257346153259,0.384318470954895,0.399926155805588,0.418090969324112,0.247150003910065,0.312192410230637,0.261786013841629,0.268942147493362,0.291560173034668,0.243794947862625,0,0,0.352007210254669,0.430347353219986,0.558712601661682,0.715047061443329,0.754148840904236,0.53516548871994,0.431731432676315,0.516540884971619,0.637377917766571,0.687237560749054,0.630699217319489,0.688087940216064,0.869296848773956,0.821390509605408,0.746803283691406,0.918374598026276,0.890367269515991,0.79937469959259,0.93901264667511,1.04369640350342,1.10972261428833,1.13879799842834,1.20312201976776,0.893573760986328,0.886378169059753,0.967786252498627,0.756986796855927,0.450302511453629,0,0.39784899353981,0.775178015232086,0.879694283008575,0.928215026855469,1.13711833953857,1.00457978248596,1.03879797458649,0.696119248867035,0.789917409420013,1.00654172897339,1.14640951156616,1.14281570911407,0.8948575258255,0.790332615375519,0.96281886100769,0.810377836227417,0.831810593605042,0.864255011081696,0.769718289375305,0.391276597976685,0.645376741886139,0.541029691696167,0.906382262706757,0.810198605060577,0.590465724468231,0.392419695854187,0.749287366867065,1.03723311424255,0.559588968753815,0.931000530719757,1.28628575801849,1.42388570308685,1.20502269268036,1.17910218238831,202
Freudenstadt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540130538865924,0.0118972044438124,0.0201657395809889,0.0342086255550385,0.0289538111537695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167257696390152,0.19277311861515,0.190907314419746,0.0120511492714286,0.0975886806845665,0.0282601229846478,0.0189769081771374,0.101059094071388,0.0129981068894267,0,0,0.136469423770905,0.180986642837524,0.288800567388535,0.378641158342361,0.402714908123016,0.274884790182114,0.134822562336922,0.233637988567352,0.317926287651062,0.36073625087738,0.332366913557053,0.366295248270035,0.479746609926224,0.42481592297554,0.383696377277374,0.510468125343323,0.449357062578201,0.40739580988884,0.50410133600235,0.580734670162201,0.624758303165436,0.587060034275055,0.632048606872559,0.462278604507446,0.492883175611496,0.508434474468231,0.361194670200348,0.0309065692126751,0,0,0.251344978809357,0.377755403518677,0.378834187984467,0.552136600017548,0.490480899810791,0.447237759828568,0.20756708085537,0.273337572813034,0.471177458763123,0.536722242832184,0.551476657390594,0.355621248483658,0.218872472643852,0.351982086896896,0.255947232246399,0.233791947364807,0.317635923624039,0.276237487792969,0,0.0336026437580585,0,0.246553748846054,0.0774289965629578,0,0,0.183251246809959,0.406194895505905,0,0.393200069665909,0.613821566104889,0.687365829944611,0.539696872234344,0.544710636138916,203
Freiburg im Breisgau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435447879135609,0.0707108154892921,0.0977983102202415,0.133692651987076,0.151790454983711,0,0,0,0,0,0,0,0.141415655612946,0.10222664475441,0,0.125023514032364,0,0,0,0,0.186364680528641,0.2587651014328,0,0,0,0,0.234185218811035,0,0.194609493017197,0,0.254143297672272,0.51756888628006,0.64354020357132,0.689131677150726,0.356455683708191,0.439373433589935,0.397102773189545,0.445517539978027,0.613278090953827,0.357128024101257,0.228879615664482,0,0.534671247005463,0.684485912322998,0.882232964038849,1.08295118808746,1.13372087478638,0.833367586135864,0.633743703365326,0.785701155662537,0.931288957595825,1.01799988746643,0.993915438652039,1.04091668128967,1.25606977939606,1.22083699703217,1.12046611309052,1.32381868362427,1.23426568508148,1.19345605373383,1.35304307937622,1.47675025463104,1.59218060970306,1.62562048435211,1.65148448944092,1.32019901275635,1.33294212818146,1.34069311618805,1.07018232345581,0.63698673248291,0,0.391114115715027,0.938134014606476,1.19803869724274,1.23658645153046,1.51248395442963,1.55476629734039,1.4654643535614,1.17839288711548,1.10203087329865,1.38199067115784,1.40707397460938,1.51540446281433,1.31550753116608,1.18956243991852,1.17760217189789,1.1522524356842,1.01095962524414,1.21963429450989,1.16572189331055,0,0.897215843200684,0.549578785896301,1.14884448051453,1.00339615345001,0.480079054832458,0.700693726539612,1.2121866941452,1.37317109107971,0.779296398162842,1.2923139333725,1.74149906635284,1.92108297348022,1.65482640266418,1.59528434276581,204
Breisgau-Hochschwarzwald,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136397453024983,0.023033544421196,0.0337285622954369,0.0488762594759464,0.0530518479645252,0,0,0,0,0,0,0,0.0254147183150053,0.0183718111366034,0,0.0224687829613686,0,0,0,0,0.0334927998483181,0.0676832497119904,0,0,0,0,0.0420869365334511,0,0.0349745266139507,0,0.0456737317144871,0.199710443615913,0.262650966644287,0.267395108938217,0.0942087098956108,0.11996103823185,0.108856499195099,0.117463678121567,0.225757107138634,0.06418177485466,0.0411334335803986,0,0.183656051754951,0.27991983294487,0.379410356283188,0.471925437450409,0.4906145632267,0.353348672389984,0.204162999987602,0.321768581867218,0.40178370475769,0.450919687747955,0.444083660840988,0.467251926660538,0.565031170845032,0.533424556255341,0.484264701604843,0.60524445772171,0.53705096244812,0.519621849060059,0.619255661964417,0.694398880004883,0.737294971942902,0.737472295761108,0.759285032749176,0.599510788917542,0.608980238437653,0.612959921360016,0.436096847057343,0.11447698622942,0,0.0702896416187286,0.324116080999374,0.506587386131287,0.521147727966309,0.665823698043823,0.658144056797028,0.618783593177795,0.41057962179184,0.377191811800003,0.602138519287109,0.617700457572937,0.659447312355042,0.507439136505127,0.405650109052658,0.457442730665207,0.384316980838776,0.289024174213409,0.460748314857483,0.39570814371109,0,0.233847707509995,0.0987683460116386,0.374866992235184,0.309611558914185,0.0862781032919884,0.125926181674004,0.384214639663696,0.558123469352722,0.228111892938614,0.544860005378723,0.771466732025146,0.859168291091919,0.733700931072235,0.712024331092834,205
Emmendingen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208859201520681,0.0328225158154964,0.0463548116385937,0.0645000338554382,0.0703385770320892,0,0,0,0,0,0,0,0.0569348223507404,0.0328205302357674,0,0.0401396118104458,0,0,0,0,0.0754731893539429,0.0994176864624023,0,0,0,0,0.0751866847276688,0,0.0624806471168995,0,0.0963626205921173,0.256023168563843,0.326522618532181,0.338212460279465,0.136669591069221,0.172046482563019,0.151477232575417,0.169010862708092,0.285606920719147,0.131466150283813,0.0734832957386971,0,0.254701256752014,0.345083206892014,0.459547698497772,0.565825462341309,0.586782872676849,0.425697594881058,0.28598964214325,0.396626532077789,0.481163710355759,0.534124970436096,0.523967266082764,0.548821628093719,0.663083612918854,0.626684248447418,0.573490619659424,0.702740669250488,0.636157214641571,0.612790644168854,0.715496897697449,0.792904019355774,0.856688320636749,0.853974282741547,0.872829735279083,0.685306191444397,0.702178239822388,0.704599678516388,0.534783482551575,0.245766580104828,0,0.125569730997086,0.439003676176071,0.597379684448242,0.615806937217712,0.773551166057587,0.777371346950531,0.726110100746155,0.537232637405396,0.514682292938232,0.701164424419403,0.727124392986298,0.778633296489716,0.632183134555817,0.5381800532341,0.564226686954498,0.526425719261169,0.387137889862061,0.583093523979187,0.535839974880219,0,0.331532925367355,0.176445841789246,0.49502494931221,0.365127295255661,0.154132500290871,0.224962279200554,0.530370891094208,0.658635854721069,0.297061502933502,0.635577142238617,0.886712610721588,0.984614789485931,0.838617920875549,0.816797852516174,206
Ortenaukreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099563542753458,0.0133553426712751,0.0193008817732334,0.0272702369838953,0.0261926986277103,0,0,0,0,0,0,0,0.0194431357085705,5.15596684635966e-06,0,0,0,0,0,0,0.0263611804693937,0.0303034503012896,0,0,0,0,0,0,0,0,0.0249032936990261,0.112338550388813,0.142335429787636,0.13877335190773,0.041397325694561,0.0795433074235916,0.0453147888183594,0.04865662753582,0.0922600701451302,0.0283440984785557,0,0,0.105516418814659,0.145335897803307,0.203943356871605,0.251705437898636,0.257407546043396,0.185467511415482,0.109959706664085,0.169070616364479,0.211283057928085,0.239109799265862,0.232539385557175,0.244412064552307,0.297962218523026,0.268549501895905,0.247938245534897,0.31617745757103,0.277545571327209,0.263648331165314,0.317985445261002,0.359725207090378,0.393858283758163,0.37498876452446,0.388040482997894,0.294459640979767,0.312549978494644,0.314399868249893,0.23402327299118,0.0695632174611092,0,0,0.176886796951294,0.244619831442833,0.253692299127579,0.336283445358276,0.319206982851028,0.291848689317703,0.16740894317627,0.201583817601204,0.299227148294449,0.32348507642746,0.343512356281281,0.250996112823486,0.171546995639801,0.230595588684082,0.199819445610046,0.168196693062782,0.230805039405823,0.199372127652168,0,0.0827505141496658,0,0.165772318840027,0.0892867371439934,2.27330601774156e-05,0,0.150816068053246,0.260565370321274,0.0904682576656342,0.256522804498672,0.376884907484055,0.420032382011414,0.351126968860626,0.349700689315796,207
Rottweil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176778680179268,0.0105715831741691,0.0179882906377316,0.0315168425440788,0.0309087391942739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158479645848274,0.189659163355827,0.198934361338615,0,0.0907552912831306,0.0609275139868259,0.0193333048373461,0.164340302348137,0,0,0,0.139411792159081,0.196694806218147,0.301159560680389,0.390865117311478,0.416215628385544,0.298571795225143,0.124287933111191,0.237168282270432,0.327775329351425,0.377325594425201,0.357568889856339,0.383146792650223,0.491030216217041,0.452043622732162,0.410406559705734,0.534193217754364,0.461910575628281,0.43343186378479,0.533934831619263,0.613394260406494,0.655616223812103,0.602236449718475,0.653483808040619,0.50005167722702,0.539103925228119,0.536049962043762,0.387441784143448,0,0,0,0.253717571496964,0.395437717437744,0.387537270784378,0.558950126171112,0.516180157661438,0.476629734039307,0.313921838998795,0.302263975143433,0.492862790822983,0.553645312786102,0.577371299266815,0.381515234708786,0.318579643964767,0.367811381816864,0.23113426566124,0.211383059620857,0.326756209135056,0.301314860582352,0,0,0,0.214369967579842,0.155642852187157,0,0,0.209914892911911,0.420841306447983,0,0.413921922445297,0.639304220676422,0.718092143535614,0.585684418678284,0.580795049667358,208
Schwarzwald-Baar-Kreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174354063346982,0.00519760930910707,0.00932870432734489,0.0180343501269817,0.0188466031104326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920426771044731,0.12122505903244,0.123818062245846,0,0.00185382820200175,0.00133416557218879,0,0.0960994437336922,0,0,0,0.0763680413365364,0.133045926690102,0.199163049459457,0.264959543943405,0.28185248374939,0.196490675210953,0.00292342994362116,0.150772646069527,0.224121898412704,0.259054750204086,0.254129350185394,0.268962234258652,0.343245178461075,0.313398808240891,0.283437788486481,0.377682268619537,0.318166255950928,0.297723710536957,0.381787717342377,0.447164088487625,0.466862082481384,0.433533757925034,0.46952959895134,0.360273778438568,0.384550094604492,0.383881419897079,0.236439943313599,0,0,0,0.0964826196432114,0.267806619405746,0.261123389005661,0.380178242921829,0.351215779781342,0.328291445970535,0.13249845802784,0.116198055446148,0.337309986352921,0.362034410238266,0.392600953578949,0.235576078295708,0.136380717158318,0.213015213608742,0.00573750911280513,0.00185589236207306,0.187955692410469,0.10675024241209,0,0,0,0.00456793280318379,0.000623568543232977,0,0,0.00505386712029576,0.267132461071014,0,0.284590423107147,0.450384736061096,0.509385883808136,0.42680698633194,0.415162175893784,209
Tuttlingen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344698433764279,0.00954004190862179,0.0190797541290522,0.0189121551811695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959318205714226,0.125060230493546,0.131507754325867,0,0.0465846471488476,0.0526958182454109,0.00058201706269756,0.121710225939751,0,0,0,0.0869752317667007,0.136116221547127,0.207425743341446,0.268461436033249,0.293091744184494,0.211248338222504,0.000941583828534931,0.154359132051468,0.226866513490677,0.268713444471359,0.254102230072021,0.266678690910339,0.344751060009003,0.33209490776062,0.29881227016449,0.384741872549057,0.323812127113342,0.313034445047379,0.389461487531662,0.45268514752388,0.475262761116028,0.43935352563858,0.477788597345352,0.381814688444138,0.396260619163513,0.398627102375031,0.286590337753296,0,0,0,0.110235624015331,0.270227909088135,0.267198652029037,0.393750011920929,0.35042816400528,0.341697484254837,0.252219676971436,0.189374715089798,0.343431323766708,0.394026339054108,0.428071647882462,0.247597813606262,0.253721177577972,0.268077224493027,0.00180226273369044,0.0441099219024181,0.18635855615139,0.174299702048302,0,0,0,0.00187931268010288,0.00172201788518578,0,0,0.00184178352355957,0.287480264902115,0,0.304525941610336,0.463152438402176,0.516411185264587,0.435216695070267,0.423378974199295,210
Konstanz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87066824664362e-05,0.000127876905025914,0.000115881652163807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000639155274257064,0.000844480644445866,0.000875212077517062,0,0.000349000532878563,0.000419250485720113,0,0.000837567611597478,0,0,0,0.000562831002753228,0.000926371430978179,0.00140718708280474,0.00180844531860203,0.00200167181901634,0.00143073895014822,0,0.00103647529613227,0.00152341136708856,0.0018310664454475,0.00169921305496246,0.00178091658744961,0.00232228590175509,0.00230469298548996,0.0020413831807673,0.00258933147415519,0.00219413894228637,0.00214403565041721,0.00266187777742743,0.00306998379528522,0.0032045932020992,0.00298558245413005,0.00327229243703187,0.00267273397184908,0.00268142647109926,0.00270374887622893,0.00202963221818209,0,0,0,0,0.00179676257539541,0.00178027455694973,0.00264908629469573,0.00232105841860175,0.00231088511645794,0.00183497904799879,0.00129276397638023,0.00226517743431032,0.00267732795327902,0.00299314851872623,0.00165909784846008,0.00181261519901454,0.00189972971566021,0,0.000972400652244687,0.00118903804104775,0.00112242752220482,0,0,0,0,0,0,0,0,0.00192901084665209,0,0.00200817966833711,0.00309294438920915,0.00346363661810756,0.00294608017429709,0.00281989015638828,211
